"ogs"	"Z_sum"	"w_sum"	"num_sig"	"Z_meta"	"p_meta"	"qval"	"annot"
"ko:K15921"	2.35205842536943	3	2	1.35796156503677	0.174475880306199	1	"xynD; arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]"
"ko:K07139"	2.36703647823211	3	2	1.36660914788897	0.171747848332205	1	"K07139; uncharacterized protein"
"ko:K07001"	2.76849686481608	4	3	1.38424843240804	0.166282398006891	1	"K07001; NTE family protein"
"ko:K21744"	2.41668268304267	3	0	1.39527239760059	0.162933712392087	1	"tipA; MerR family transcriptional regulator, thiopeptide resistance regulator"
"ko:K04027"	2.42013430107031	3	1	1.39726519019799	0.162333839502948	1	"eutM; ethanolamine utilization protein EutM"
"ko:K02188"	3.16031914633415	5	4	1.41333768835945	0.157556457514796	1	"cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]"
"ko:K00053"	2.45275795900622	3	1	1.41610046788924	0.156746091140941	1	"ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]"
"ko:K02057"	2.83548965064991	4	1	1.41774482532496	0.156265277940525	1	"ABC.SS.P; simple sugar transport system permease protein"
"ko:K06199"	3.17230946319785	5	0	1.41869992107525	0.155986520243952	1	"crcB, FEX; fluoride exporter"
"ko:K01051"	2.47692337841403	3	2	1.43005237928942	0.152701986303717	1	"E3.1.1.11; pectinesterase [EC:3.1.1.11]"
"ko:K00595"	3.21863738570333	5	4	1.43941839787097	0.150032014817073	1	"cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]"
"ko:K02881"	2.88671961657166	4	1	1.44335980828583	0.14891913987574	1	"RP-L18, MRPL18, rplR; large subunit ribosomal protein L18"
"ko:K07720"	2.53745166509451	3	0	1.46499840189798	0.142921353766212	1	"yesN; two-component system, response regulator YesN"
"ko:K00766"	3.27939840882869	5	2	1.46659155348912	0.142487199129391	1	"trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]"
"ko:K15125"	3.29867808097987	5	3	1.47521368499191	0.140155103390475	1	"fhaB; filamentous hemagglutinin"
"ko:K02933"	2.96572073660561	4	1	1.4828603683028	0.138111512957111	1	"RP-L6, MRPL6, rplF; large subunit ribosomal protein L6"
"ko:K01457"	2.5696560367717	3	2	1.48359160455489	0.137917297992915	1	"atzF; allophanate hydrolase [EC:3.5.1.54]"
"ko:K02189"	3.31813017084393	5	4	1.48391292404	0.137832022750544	1	"cbiG; cobalt-precorrin 5A hydrolase [EC:3.7.1.12]"
"ko:K05934"	3.31813017084393	5	4	1.48391292404	0.137832022750544	1	"cobJ, cbiH; precorrin-3B C17-methyltransferase / cobalt-factor III methyltransferase [EC:2.1.1.131 2.1.1.272]"
"ko:K05936"	3.31813017084393	5	4	1.48391292404	0.137832022750544	1	"cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]"
"ko:K06221"	2.99749474454226	4	1	1.49874737227113	0.133939182141639	1	"dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]"
"ko:K03149"	2.60319365780877	3	2	1.50295455908862	0.132850762286232	1	"thiG; thiazole synthase [EC:2.8.1.10]"
"ko:K01609"	3.36225497110482	5	1	1.50364613461539	0.132672505510189	1	"trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]"
"ko:K02988"	3.01688708006997	4	1	1.50844354003498	0.131441046600876	1	"RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5"
"ko:K18491"	2.62625085930392	3	1	1.5162666405786	0.129451943298956	1	"ESX1; homeobox protein ESX1"
"ko:K03780"	3.03841790275025	4	1	1.51920895137512	0.12870990886747	1	"ttdB; L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]"
"ko:K19265"	3.04103766741479	4	2	1.52051883370739	0.128380628949164	1	"gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]"
"ko:K07089"	3.40217975012904	5	2	1.52150103859236	0.128134150881556	1	"K07089; uncharacterized protein"
"ko:K15532"	2.63824058968162	3	2	1.52318891463968	0.127711448673769	1	"yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]"
"ko:K07162"	2.63857967319262	3	1	1.52338468459603	0.127662491417794	1	"K07162; uncharacterized protein"
"ko:K22227"	3.07343169363024	4	0	1.53671584681512	0.124362908775186	1	"ahbD; AdoMet-dependent heme synthase [EC:1.3.98.6]"
"ko:K03779"	3.0933106974492	4	2	1.5466553487246	0.121946375497414	1	"ttdA; L(+)-tartrate dehydratase alpha subunit [EC:4.2.1.32]"
"ko:K05337"	2.69798999619974	3	2	1.55768525057684	0.11930787857814	1	"fer; ferredoxin"
"ko:K02994"	3.12882050413789	4	1	1.56441025206894	0.11772125462108	1	"RP-S8, rpsH; small subunit ribosomal protein S8"
"ko:K04757"	2.72404490829686	3	1	1.57272806108982	0.115781799362392	1	"rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]"
"ko:K02907"	3.14987131135574	4	1	1.57493565567787	0.115271297457978	1	"RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30"
"ko:K00244"	3.15521683236937	4	1	1.57760841618469	0.11465559770014	1	"frdA; succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]"
"ko:K01879"	2.74370608974712	3	0	1.58407944949272	0.113175640311053	1	"glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]"
"ko:K03488"	2.74658246136358	3	1	1.58574012341977	0.112798273350347	1	"licT, bglG; beta-glucoside operon transcriptional antiterminator"
"ko:K07033"	2.74730055322094	3	0	1.58615471394692	0.11270421781566	1	"K07033; uncharacterized protein"
"ko:K00041"	3.18534259962182	4	3	1.59267129981091	0.111233949233632	1	"uxaB; tagaturonate reductase [EC:1.1.1.58]"
"ko:K01126"	3.56372074940265	5	2	1.59374436969816	0.110993302026086	1	"E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]"
"ko:K01176"	2.7707882765954	3	2	1.59971535735982	0.109661743378059	1	"AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]"
"ko:K00001"	3.59145088384365	5	2	1.60614566282522	0.108241908922104	1	"E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]"
"ko:K15582"	3.22749245686339	4	3	1.61374622843169	0.106582482238074	1	"oppC; oligopeptide transport system permease protein"
"ko:K00077"	3.62707099702263	5	2	1.62207546171211	0.104787191498275	1	"panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]"
"ko:K05341"	3.24482830683233	4	3	1.62241415341616	0.104714700686959	1	"E2.4.1.4; amylosucrase [EC:2.4.1.4]"
"ko:K02049"	2.82829145697592	3	2	1.63291483403176	0.102486909828032	1	"ABC.SN.A; NitT/TauT family transport system ATP-binding protein"
"ko:K03930"	2.82961682432811	3	1	1.63368003522933	0.102326052592519	1	"estA; putative tributyrin esterase [EC:3.1.1.-]"
"ko:K08963"	2.83148160214673	3	0	1.63475666520489	0.102100068418921	1	"mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]"
"ko:K13004"	2.83164895558203	3	1	1.63485328675581	0.102079807035012	1	"wbtD; galacturonosyltransferase WbtD [EC:2.4.1.-]"
"ko:K20429"	3.2757324880439	4	1	1.63786624402195	0.101449598988828	1	"vioA; dTDP-4-amino-4,6-dideoxy-D-glucose transaminase [EC:2.6.1.33]"
"ko:K19222"	3.67569065407558	5	3	1.64381883335473	0.100213629918861	1	"menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]"
"ko:K01621"	2.85146723193841	3	1	1.64629537394504	0.0997029614512233	1	"xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]"
"ko:K03116"	2.86494113893684	3	2	1.65407453777762	0.0981123688472113	1	"tatA; sec-independent protein translocase protein TatA"
"ko:K02334"	3.30866901697814	4	1	1.65433450848907	0.0980595651439128	1	"dpo; DNA polymerase bacteriophage-type [EC:2.7.7.7]"
"ko:K11529"	3.31620171584931	4	2	1.65810085792466	0.0972971107752129	1	"gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]"
"ko:K01198"	3.32114800801701	4	1	1.6605740040085	0.096799033579443	1	"xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]"
"ko:K12972"	2.88520168843733	3	1	1.66577197148566	0.0957588407369216	1	"ghrA; glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]"
"ko:K02444"	2.88605436847017	3	1	1.66626426653215	0.0956607906240701	1	"glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor"
"ko:K07251"	3.34555902136785	4	0	1.67277951068392	0.09437070985841	1	"thiK; thiamine kinase [EC:2.7.1.89]"
"ko:K22129"	3.34682231163973	4	3	1.67341115581986	0.0942463832026048	1	"dtnK, denK; D-threonate/D-erythronate kinase [EC:2.7.1.219 2.7.1.220]"
"ko:K14153"	3.34986070144037	4	1	1.67493035072019	0.0939478978779918	1	"thiDE; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]"
"ko:K05814"	3.35270770509798	4	1	1.67635385254899	0.093668902346637	1	"ugpA; sn-glycerol 3-phosphate transport system permease protein"
"ko:K00111"	3.75793292340184	5	3	1.68059869432221	0.0928408896106824	1	"glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]"
"ko:K01212"	2.92737220308862	3	0	1.69011912947144	0.0910051658501173	1	"sacC, levB; levanase [EC:3.2.1.65]"
"ko:K02768"	3.38033465423037	4	1	1.69016732711518	0.0909959472175379	1	"fruB; fructose PTS system EIIA component [EC:2.7.1.202]"
"ko:K02358"	2.93506906664639	3	0	1.69456291571844	0.0901583670154851	1	"tuf, TUFM; elongation factor Tu"
"ko:K01179"	2.95787388786005	3	1	1.70772928538496	0.0876865855662185	1	"E3.2.1.4; endoglucanase [EC:3.2.1.4]"
"ko:K19424"	3.82419255002639	5	2	1.71023090018145	0.0872231838153346	1	"epsF; glycosyltransferase EpsF [EC:2.4.-.-]"
"ko:K05564"	2.96596361876237	3	0	1.71239989369909	0.0868229986498605	1	"phaG; multicomponent K+:H+ antiporter subunit G"
"ko:K13308"	3.42627220595244	4	1	1.71313610297622	0.0866875034783344	1	"desI, eryCIV; dTDP-4-amino-4,6-dideoxy-D-glucose transaminase [EC:2.6.1.33]"
"ko:K02026"	2.9801008343551	3	1	1.72056201892714	0.0853303305450788	1	"ABC.MS.P1; multiple sugar transport system permease protein"
"ko:K07343"	3.44263990957063	4	1	1.72131995478531	0.0851927804035328	1	"tfoX; DNA transformation protein and related proteins"
"ko:K00929"	3.8530896005015	5	3	1.72315405402377	0.0848606699732302	1	"buk; butyrate kinase [EC:2.7.2.7]"
"ko:K09973"	2.98500403166085	3	1	1.72339288121151	0.0848175013828412	1	"K09973; uncharacterized protein"
"ko:K09013"	2.99435837196816	3	0	1.72879361210603	0.0838460398434723	1	"sufC; Fe-S cluster assembly ATP-binding protein"
"ko:K05989"	3.47620177081145	4	2	1.73810088540572	0.0821930389304602	1	"ramA; alpha-L-rhamnosidase [EC:3.2.1.40]"
"ko:K13503"	3.90421302565077	5	1	1.74601714479905	0.0808079727118512	1	"trpEG; anthranilate synthase [EC:4.1.3.27]"
"ko:K01226"	3.02463472141999	3	1	1.74627367061212	0.0807634087253256	1	"treC; trehalose-6-phosphate hydrolase [EC:3.2.1.93]"
"ko:K01628"	3.49514917091685	4	2	1.74757458545843	0.0805377192929083	1	"fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]"
"ko:K02688"	3.02714499864965	3	1	1.7477229798464	0.0805120076472263	1	"prpR; transcriptional regulator, propionate catabolism operon regulatory protein"
"ko:K01155"	3.91555739709587	5	1	1.7510905019417	0.0799303220341991	1	"E3.1.21.4; type II restriction enzyme [EC:3.1.21.4]"
"ko:K13888"	3.5102989474196	4	1	1.7551494737098	0.0792337437480381	1	"macA; membrane fusion protein, macrolide-specific efflux system"
"ko:K05349"	3.53392980657736	4	2	1.76696490328868	0.077234106219385	1	"bglX; beta-glucosidase [EC:3.2.1.21]"
"ko:K15580"	3.5515163610582	4	3	1.7757581805291	0.0757727832658478	1	"oppA, mppA; oligopeptide transport system substrate-binding protein"
"ko:K00526"	3.56137326245422	4	3	1.78068663122711	0.0749636583355319	1	"E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"
"ko:K02538"	3.08614209684351	3	2	1.78178497037004	0.0747843041187334	1	"manR; mannose operon transcriptional activator"
"ko:K00483"	3.09467436309479	3	1	1.78671107658701	0.0739841979006451	1	"hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]"
"ko:K01653"	3.57397908174898	4	1	1.78698954087449	0.0739391790429896	1	"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"
"ko:K12952"	3.09971248927326	3	1	1.78961984009236	0.0735150467841855	1	"ctpE; cation-transporting P-type ATPase E [EC:7.2.2.-]"
"ko:K07009"	3.10193870292931	3	0	1.79090514514595	0.0733085179020167	1	"gatD; lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]"
"ko:K00073"	3.11103762561616	3	1	1.79615841060854	0.0724693269861259	1	"allD; ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]"
"ko:K03826"	3.60972516720693	4	1	1.80486258360347	0.0710961881170899	1	"yiaC; putative acetyltransferase [EC:2.3.1.-]"
"ko:K00712"	4.05063775984633	5	1	1.81150027664877	0.0700634462814977	1	"tagE; poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]"
"ko:K03294"	4.08125138949528	5	1	1.82519110803538	0.0679721951835867	1	"TC.APA; basic amino acid/polyamine antiporter, APA family"
"ko:K02769"	3.65135746558117	4	1	1.82567873279059	0.0678986684904703	1	"fruAb; fructose PTS system EIIB component [EC:2.7.1.202]"
"ko:K02770"	3.65135746558117	4	1	1.82567873279059	0.0678986684904703	1	"fruA; fructose PTS system EIIBC or EIIC component [EC:2.7.1.202]"
"ko:K02794"	3.17001726219188	3	1	1.83021031966224	0.0672184952608478	1	"manX; mannose PTS system EIIAB component [EC:2.7.1.191]"
"ko:K07741"	4.10210431058216	5	1	1.83451681785132	0.0665773136681025	1	"antB; anti-repressor protein"
"ko:K01749"	3.67724725488425	4	2	1.83862362744212	0.065970563589367	1	"hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]"
"ko:K07722"	3.19072274655102	3	2	1.8421646366307	0.0654510714595641	1	"nikR; CopG family transcriptional regulator, nickel-responsive regulator"
"ko:K15581"	3.19637477361046	3	2	1.84542783597493	0.0649753270199149	1	"oppB; oligopeptide transport system permease protein"
"ko:K00372"	3.23866905970416	3	1	1.86984645343631	0.061505143413113	1	"nasC, nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]"
"ko:K02379"	3.25110252546835	3	2	1.87702491824222	0.0605146787146388	1	"fdhD; FdhD protein"
"ko:K08369"	3.75428094049699	4	1	1.87714047024849	0.0604988439213221	1	"ydjE; MFS transporter, putative metabolite:H+ symporter"
"ko:K04940"	3.76710198867578	4	1	1.88355099433789	0.0596257359204805	1	"odh; opine dehydrogenase [EC:1.5.1.28]"
"ko:K06951"	3.26318087163515	3	0	1.88399835465299	0.0595651980274273	1	"K06951; uncharacterized protein"
"ko:K12996"	3.27284906130458	3	1	1.88958028656121	0.0588141157400155	1	"rgpA; rhamnosyltransferase [EC:2.4.1.-]"
"ko:K03327"	3.27511189812802	3	1	1.89088673601036	0.0586394654102952	1	"TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family"
"ko:K01744"	3.29869886208562	3	1	1.90450467600064	0.0568444882621099	1	"aspA; aspartate ammonia-lyase [EC:4.3.1.1]"
"ko:K01657"	4.26284233629827	5	2	1.90640104826539	0.0565981928340774	1	"trpE; anthranilate synthase component I [EC:4.1.3.27]"
"ko:K18345"	3.3040238438019	3	1	1.90757905562797	0.0564456442872938	1	"vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]"
"ko:K21909"	3.30597911648244	3	1	1.90870793283642	0.0562997792507137	1	"eryC; D-erythrulose 1-phosphate 3-epimerase [EC:5.1.3.38]"
"ko:K03292"	3.82313013233711	4	1	1.91156506616855	0.0559320036782856	1	"TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family"
"ko:K00176"	3.31294252491617	3	1	1.91272825857011	0.0557828495868459	1	"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]"
"ko:K08307"	3.82814971743679	4	1	1.9140748587184	0.0556105914112462	1	"mltD, dniR; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]"
"ko:K04752"	3.31976058985076	3	2	1.91666467019545	0.0552805463847421	1	"glnK; nitrogen regulatory protein P-II 2"
"ko:K03147"	3.83468736310046	4	2	1.91734368155023	0.0551942839648919	1	"thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]"
"ko:K07459"	3.32178149183871	3	1	1.9178314385022	0.0551323880067333	1	"ybjD; putative ATP-dependent endonuclease of the OLD family"
"ko:K01695"	3.84266203555564	4	1	1.92133101777782	0.05468998908851	1	"trpA; tryptophan synthase alpha chain [EC:4.2.1.20]"
"ko:K00754"	3.86528443030221	4	1	1.9326422151511	0.053280288187915	1	"bshA; L-malate glycosyltransferase [EC:2.4.1.-]"
"ko:K01911"	3.35840899309701	3	2	1.93897833621342	0.0525039761332197	1	"menE; o-succinylbenzoate---CoA ligase [EC:6.2.1.26]"
"ko:K06904"	4.3706697481447	5	1	1.95462293281069	0.0506275924785122	1	"K06904; uncharacterized protein"
"ko:K02795"	3.39335840531731	3	2	1.95915638876683	0.0500944747227551	1	"manY; mannose PTS system EIIC component"
"ko:K01644"	4.42857615190643	5	1	1.98051946383944	0.0476451884721478	1	"citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]"
"ko:K00065"	3.43292978441716	3	1	1.98200293514233	0.0474789121425283	1	"kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]"
"ko:K01183"	4.43473742330053	5	1	1.98327486817245	0.0473367350471689	1	"E3.2.1.14; chitinase [EC:3.2.1.14]"
"ko:K21395"	3.97070328419859	4	1	1.98535164209929	0.0471053621690889	1	"yiaO; TRAP-type transport system periplasmic protein"
"ko:K00634"	4.44082830293872	5	2	1.9859987923552	0.0470334580058033	1	"ptb; phosphate butyryltransferase [EC:2.3.1.19]"
"ko:K01222"	3.4589427758288	3	1	1.99702154273627	0.0458228428265696	1	"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"ko:K03335"	3.46070085930173	3	1	1.99803657270262	0.0457126952554829	1	"iolE; inosose dehydratase [EC:4.2.1.44]"
"ko:K01910"	4.0282255433689	4	2	2.01411277168445	0.0439976949253672	1	"citC; [citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]"
"ko:K03073"	3.49179986501726	3	0	2.01599159202401	0.043800855001423	1	"secE; preprotein translocase subunit SecE"
"ko:K01186"	4.05242096123126	4	1	2.02621048061563	0.042743220088942	1	"NEU1; sialidase-1 [EC:3.2.1.18]"
"ko:K03783"	4.05798902677072	4	2	2.02899451338536	0.0424588491521743	1	"punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]"
"ko:K01258"	3.53871368092527	3	1	2.04307729626722	0.0410447870081977	1	"pepT; tripeptide aminopeptidase [EC:3.4.11.4]"
"ko:K12308"	4.10563245174547	4	2	2.05281622587273	0.0400904042587488	1	"bgaB, lacA; beta-galactosidase [EC:3.2.1.23]"
"ko:K09971"	3.56350407377896	3	3	2.05739003625461	0.03964872280229	1	"aapM, bztC; general L-amino acid transport system permease protein"
"ko:K02806"	4.61847834406613	5	1	2.06544630598851	0.0388807910132096	1	"ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]"
"ko:K01372"	3.58018582359042	3	1	2.06702124899881	0.0387321517467128	1	"BLMH, pepC; bleomycin hydrolase [EC:3.4.22.40]"
"ko:K00798"	3.58767642230864	3	3	2.07134594818517	0.0383264782312741	1	"MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]"
"ko:K00561"	3.59218387430967	3	1	2.07394832681132	0.0380841101273428	1	"ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase [EC:2.1.1.184]"
"ko:K01096"	4.15847803431977	4	4	2.07923901715988	0.0375953871168935	1	"pgpB; phosphatidylglycerophosphatase B [EC:3.1.3.27 3.6.1.75 3.1.3.4 3.6.1.27]"
"ko:K19333"	3.65008976936215	3	1	2.10738031090754	0.0350846268920144	1	"kdgR; IclR family transcriptional regulator, KDG regulon repressor"
"ko:K03299"	4.2223190990664	4	3	2.1111595495332	0.034758600372202	1	"TC.GNTP; gluconate:H+ symporter, GntP family"
"ko:K04093"	3.66609096962843	3	2	2.11661860818863	0.034292229546086	1	"pheA1; chorismate mutase [EC:5.4.99.5]"
"ko:K18640"	4.24903232257167	4	2	2.12451616128584	0.0336270061127731	1	"parM, stbA; plasmid segregation protein ParM"
"ko:K01652"	3.6862373985112	3	1	2.12825015432731	0.0333163484674934	1	"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
"ko:K01953"	3.69101436440108	3	1	2.13100813686974	0.0330884718462765	1	"asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]"
"ko:K02303"	4.26409521955565	4	3	2.13204760977782	0.0330029328546832	1	"cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]"
"ko:K06351"	3.70989648024831	3	1	2.14190973153701	0.0322007466189879	1	"kipI; inhibitor of KinA"
"ko:K13922"	3.71503630839089	3	2	2.14487721269872	0.031962665617966	1	"pduP; propionaldehyde dehydrogenase [EC:1.2.1.87]"
"ko:K11358"	3.71887763378672	3	2	2.14709500295004	0.0317857190527443	1	"yhdR; aspartate aminotransferase [EC:2.6.1.1]"
"ko:K00216"	3.72507368699073	3	1	2.15067229593529	0.0315020745364544	1	"entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]"
"ko:K22441"	3.74348070971164	3	1	2.16129959545819	0.0306722041627577	1	"paiA; diamine N-acetyltransferase [EC:2.3.1.57]"
"ko:K00040"	4.33016176115367	4	3	2.16508088057684	0.0303814918838569	1	"uxuB; fructuronate reductase [EC:1.1.1.57]"
"ko:K02445"	3.75228880833496	3	0	2.16638495356941	0.030281782769399	1	"glpT; MFS transporter, OPA family, glycerol-3-phosphate transporter"
"ko:K07816"	3.7536147515814	3	1	2.16715048725967	0.0302233813154808	1	"E2.7.6.5; GTP pyrophosphokinase [EC:2.7.6.5]"
"ko:K01142"	3.75645706380731	3	1	2.16879149698842	0.0300985170875042	1	"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]"
"ko:K02232"	4.85007046115916	5	3	2.16901744936313	0.0300813591723177	1	"cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]"
"ko:K00278"	4.36048857349509	4	2	2.18024428674754	0.0292393584173564	1	"nadB; L-aspartate oxidase [EC:1.4.3.16]"
"ko:K18348"	3.77661965195559	3	1	2.18043237268339	0.0292254266730296	1	"vanT; serine/alanine racemase [EC:5.1.1.18 5.1.1.1]"
"ko:K19068"	4.8768439607636	5	3	2.18099092238534	0.0291840879089332	1	"wbjC; UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]"
"ko:K17716"	4.90041130742861	5	3	2.1915305602238	0.0284134207437182	1	"capD; UDP-glucose 4-epimerase [EC:5.1.3.2]"
"ko:K03093"	3.80395558010929	3	1	2.19621477816148	0.0280765741076663	1	"sigI; RNA polymerase sigma factor"
"ko:K18009"	3.81654007928517	3	1	2.20348044214829	0.0275609039635967	1	"budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]"
"ko:K02050"	3.8293337541229	3	1	2.21086687375978	0.0270450572262904	1	"ABC.SN.P; NitT/TauT family transport system permease protein"
"ko:K18292"	4.9545823498642	5	1	2.2157565868834	0.0267081771405409	1	"E4.1.3.25; (S)-citramalyl-CoA lyase [EC:4.1.3.25]"
"ko:K03824"	4.44488837935773	4	1	2.22244418967886	0.0262533017765197	1	"yhbS; putative acetyltransferase [EC:2.3.1.-]"
"ko:K01560"	5.00087931129719	5	4	2.23646121746657	0.0253215750009159	1	"E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]"
"ko:K19084"	3.87626064774238	3	0	2.23796012842322	0.0252236553435903	1	"braE, bceB; bacitracin transport system permease protein"
"ko:K00745"	4.48300804165742	4	1	2.24150402082871	0.0249934453707813	1	NA
"ko:K00537"	4.49179654042584	4	3	2.24589827021292	0.0247105247164764	1	"arsC; arsenate reductase (glutaredoxin) [EC:1.20.4.1]"
"ko:K07160"	3.89618638551982	3	1	2.24946425849282	0.0244829743117572	1	"pxpA; 5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]"
"ko:K05820"	3.89923553278529	3	1	2.25122468448734	0.0243713102234567	1	"hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter"
"ko:K06020"	4.50632032173525	4	1	2.25316016086763	0.0242490523299126	1	"ettA; energy-dependent translational throttle protein EttA"
"ko:K18908"	3.90921933955278	3	2	2.25698883801209	0.0240087722426802	1	"mepA; multidrug efflux pump"
"ko:K02474"	5.06095407413302	5	1	2.26332746815319	0.0236155102473366	1	"wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]"
"ko:K20116"	4.53098990770395	4	2	2.26549495385197	0.0234823233347166	1	NA
"ko:K20117"	4.53098990770395	4	2	2.26549495385197	0.0234823233347166	1	NA
"ko:K20118"	4.53098990770395	4	2	2.26549495385197	0.0234823233347166	1	"ptsG, glcA, glcB; glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]"
"ko:K16789"	4.5723292915336	4	3	2.2861646457668	0.0222446282170193	1	"thiT; thiamine transporter"
"ko:K18369"	5.13560380866401	5	3	2.29671184433591	0.0216352133274418	1	"adh2; alcohol dehydrogenase [EC:1.1.1.-]"
"ko:K13730"	4.60504032597751	4	1	2.30252016298875	0.021305855687257	1	"inlA; internalin A"
"ko:K07978"	4.03077688961251	3	3	2.3271701222611	0.0199562125443993	1	"plmA; GntR family transcriptional regulator"
"ko:K02652"	4.66448362213371	4	2	2.33224181106685	0.0196879737558373	1	"pilB; type IV pilus assembly protein PilB"
"ko:K00986"	5.21803068064994	5	3	2.33357426212255	0.0196180255923186	1	"ltrA; RNA-directed DNA polymerase [EC:2.7.7.49]"
"ko:K19954"	4.06688718564905	3	1	2.34801841139832	0.0188735883468668	1	"adh1; alcohol dehydrogenase [EC:1.1.1.-]"
"ko:K02009"	4.09049751286148	3	0	2.36164984017007	0.0181938178053764	1	"cbiN; cobalt/nickel transport protein"
"ko:K19083"	4.09246676074479	3	0	2.3627867859656	0.0181381015448872	1	"braD, bceA; bacitracin transport system ATP-binding protein"
"ko:K00873"	4.10655913617794	3	1	2.37092302271545	0.0177437261210235	1	"PK, pyk; pyruvate kinase [EC:2.7.1.40]"
