"ogs"	"Z_sum"	"w_sum"	"Z_meta"	"p_meta"	"q_meta"	"gene"	"annot"
"ko:K05816"	0.257189215589701	8	0.0909301191957632	0.927548117665037	1	"ugpC"	"ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]"
"ko:K18234"	0.4598997895087	25	0.0919799579017399	0.926713963356247	1	"vat"	"vat; virginiamycin A acetyltransferase [EC:2.3.1.-]"
"ko:K19175"	0.20632783910206	5	0.0922726147765692	0.92648144576938	1	"dptH"	"dptH; DNA phosphorothioation-dependent restriction protein DptH"
"ko:K00620"	0.287444928804578	9	0.0958149762681927	0.923667522743967	1	"argJ"	"argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]"
"ko:K07213"	0.469368586339696	22	0.100069718842443	0.920288975494704	1	"ATOX1, ATX1, copZ, golB"	"ATOX1, ATX1, copZ, golB; copper chaperone"
"ko:K01708"	0.278964867889745	7	0.105438809280036	0.916027622325412	1	"garD"	"garD; galactarate dehydratase [EC:4.2.1.42]"
"ko:K14058"	0.300308092830491	8	0.10617494444282	0.915443549997463	1	"ttcA"	"ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA"
"ko:K07491"	0.610907946973414	33	0.10634542341384	0.915308293225721	1	"rayT"	"rayT; REP-associated tyrosine transposase"
"ko:K13795"	0.32629726984601	9	0.108765756615337	0.913388284902804	1	"citB, tcuB"	"citB, tcuB; citrate/tricarballylate utilization protein"
"ko:K16210"	0.344054615462679	10	0.108799622435545	0.9133614232946	1	"togT, rhiT"	"togT, rhiT; oligogalacturonide transporter"
"ko:K13730"	0.531527451789359	23	0.110831135165108	0.91175025515046	1	"inlA"	"inlA; internalin A"
"ko:K07080"	0.372776856229041	11	0.11239645114909	0.910509069071879	1	"K07080"	"K07080; uncharacterized protein"
"ko:K22129"	0.3403536704397	9	0.1134512234799	0.909672831351223	1	"dtnK, denK"	"dtnK, denK; D-threonate/D-erythronate kinase [EC:2.7.1.219 2.7.1.220]"
"ko:K02453"	0.292148339232114	6	0.119269060053367	0.905062194999559	1	"gspD"	"gspD; general secretion pathway protein D"
"ko:K03281"	0.344481624013951	8	0.12179264616721	0.903063238101447	1	"TC.CIC"	"TC.CIC; chloride channel protein, CIC family"
"ko:K07266"	0.279019022185056	5	0.124781100124262	0.900696850350308	1	"kpsC, lipA"	"kpsC, lipA; capsular polysaccharide export protein"
"ko:K07074"	0.331820872829689	7	0.125416501332535	0.90019382508441	1	"K07074"	"K07074; uncharacterized protein"
"ko:K07322"	0.336024997728308	7	0.127005511184307	0.8989360365817	1	"ytfE, scdA"	"ytfE, scdA; regulator of cell morphogenesis and NO signaling"
"ko:K03635"	0.486079000343956	14	0.129910077299475	0.896637571325279	1	"MOCS2B, moaE"	"MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]"
"ko:K19221"	0.345188811014365	7	0.130469107043726	0.89619529420654	1	"cobA, btuR"	"cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]"
"ko:K03568"	0.292280979044022	5	0.130712027534525	0.896003117386056	1	"tldD"	"tldD; TldD protein"
"ko:K04844"	0.292841789325443	5	0.130962829516872	0.895804711841412	1	NA	NA
"ko:K07025"	0.37514515355341	8	0.132633841003442	0.894482967604272	1	"K07025"	"K07025; putative hydrolase of the HAD superfamily"
"ko:K00863"	0.325861419048435	6	0.133032367254652	0.894167782627225	1	"DAK, TKFC"	"DAK, TKFC; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]"
"ko:K17240"	0.420883265406798	10	0.133094974773464	0.894118269340283	1	"inoK"	"inoK; inositol-phosphate transport system ATP-binding protein"
"ko:K03270"	0.399763758767982	9	0.133254586255994	0.893992042133271	1	"kdsC"	"kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]"
"ko:K07282"	0.552528240074923	17	0.134007782056797	0.89339642075188	1	"capA, pgsA"	"capA, pgsA; gamma-polyglutamate biosynthesis protein CapA"
"ko:K12251"	0.538605998015614	16	0.134651499503903	0.892887421632066	1	"aguB"	"aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]"
"ko:K19286"	0.332437752049592	6	0.135717143959895	0.892044894202867	1	"nfrA2"	"nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]"
"ko:K18896"	0.43443969736112	10	0.137381894965538	0.890728941075864	1	"gsmt"	"gsmt; glycine/sarcosine N-methyltransferase [EC:2.1.1.156]"
"ko:K01304"	0.370506121858297	7	0.140038151094864	0.888629847155813	1	"pcp"	"pcp; pyroglutamyl-peptidase [EC:3.4.19.3]"
"ko:K01274"	0.3741666817199	7	0.141421712673873	0.887536802416271	1	"pepV"	"pepV; beta-Ala-Xaa dipeptidase [EC:3.4.13.-]"
"ko:K15984"	0.350222495276797	6	0.142977734978741	0.886307765425763	1	"rsmJ"	"rsmJ; 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]"
"ko:K03717"	0.492792559957238	11	0.148582547350625	0.881883045325365	1	"nhaR"	"nhaR; LysR family transcriptional regulator, transcriptional activator of nhaA"
"ko:K01243"	0.49327016400461	11	0.148726550389124	0.88176941005245	1	"mtnN, mtn, pfs"	"mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]"
"ko:K21454"	0.499411727469207	11	0.150578301447144	0.880308379137517	1	"tcaR"	"tcaR; MarR family transcriptional regulator, teicoplanin-associated locus regulator"
"ko:K09117"	0.431079986882008	8	0.152409790979038	0.878863735208336	1	"K09117"	"K09117; uncharacterized protein"
"ko:K01627"	0.343666798904917	5	0.153692464792229	0.877852226413665	1	"kdsA"	"kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]"
"ko:K00187"	0.465440642329488	9	0.155146880776496	0.876705524090164	1	"vorB"	"vorB; 2-oxoisovalerate ferredoxin oxidoreductase beta subunit [EC:1.2.7.7]"
"ko:K03831"	0.585275022055906	14	0.156421329254983	0.875700925793527	1	"mogA"	"mogA; molybdopterin adenylyltransferase [EC:2.7.7.75]"
"ko:K01512"	0.387504694396811	6	0.15819812903422	0.874300678004704	1	"acyP"	"acyP; acylphosphatase [EC:3.6.1.7]"
"ko:K18118"	0.419528803915414	7	0.158566983284081	0.87401004314432	1	"aarC, cat1"	"aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]"
"ko:K05540"	0.391369120253466	6	0.159775774283824	0.87305770821501	1	"dusB"	"dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]"
"ko:K00248"	0.54177690444608	11	0.163351882920716	0.870241385789756	1	"ACADS, bcd"	"ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]"
"ko:K13714"	0.403364534307463	6	0.164672881564774	0.869201462921853	1	"atl"	"atl; bifunctional autolysin [EC:3.5.1.28 3.2.1.96]"
"ko:K01729"	0.467188196818438	8	0.165175971030316	0.868805477806883	1	"algL"	"algL; poly(beta-D-mannuronate) lyase [EC:4.2.2.3]"
"ko:K01678"	0.666551882013909	16	0.166637970503477	0.867654915252784	1	"E4.2.1.2AB, fumB"	"E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2]"
"ko:K18345"	0.444011756912241	7	0.167820669711236	0.866724361039096	1	"vanSB, vanS, vanSD"	"vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]"
"ko:K02489"	0.790021658127399	22	0.168433183449209	0.866242504384866	1	"hk1"	"hk1; two-component system, glycerol uptake and utilization sensor kinase [EC:2.7.13.3]"
"ko:K17810"	0.47685362319768	8	0.168593215298227	0.866116617577503	1	"asl"	"asl; D-aspartate ligase [EC:6.3.1.12]"
"ko:K08884"	0.560950452025208	11	0.169132925031625	0.865692087553309	1	"K08884"	"K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]"
"ko:K21416"	0.421801861386178	6	0.172199888825382	0.863280385280139	1	"acoA"	"acoA; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]"
"ko:K21053"	0.545069526416788	10	0.172366118662637	0.863149706882878	1	"ade"	"ade; adenine deaminase [EC:3.5.4.2]"
"ko:K03665"	0.489095206429378	8	0.172921268556024	0.86271331359731	1	"hflX"	"hflX; GTPase"
"ko:K07406"	0.430081326970101	6	0.175579966495973	0.860623942250756	1	"melA"	"melA; alpha-galactosidase [EC:3.2.1.22]"
"ko:K02036"	0.657436855862473	14	0.175707390576804	0.860523828801191	1	"pstB"	"pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]"
"ko:K00691"	0.396514837230192	5	0.177326826026795	0.859251680563016	1	"mapA"	"mapA; maltose phosphorylase [EC:2.4.1.8]"
"ko:K05564"	0.591894568279217	11	0.178462927130142	0.858359433655464	1	"phaG"	"phaG; multicomponent K+:H+ antiporter subunit G"
"ko:K13590"	0.3991726717572	5	0.178515445761862	0.858318192055741	1	"dgcB"	"dgcB; diguanylate cyclase [EC:2.7.7.65]"
"ko:K03390"	0.473449874723379	7	0.178947232396106	0.857979135217392	1	"hdrC2"	"hdrC2; heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]"
"ko:K12524"	0.48523711802549	7	0.18340239159902	0.854482299470358	1	"thrA"	"thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]"
"ko:K13010"	0.84671774698736	21	0.184768960372955	0.853410254665045	1	"per, rfbE"	"per, rfbE; perosamine synthetase [EC:2.6.1.102]"
"ko:K12373"	0.868608260666961	22	0.185187903406597	0.853081656676945	1	"HEXA_B"	"HEXA_B; hexosaminidase [EC:3.2.1.52]"
"ko:K00567"	0.764665689414146	17	0.185458670925898	0.85286929371946	1	"ogt, MGMT"	"ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]"
"ko:K00219"	0.654094350847467	12	0.188820774768599	0.850233288816556	1	"fadH"	"fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]"
"ko:K08177"	0.738099326965643	15	0.190576426745656	0.84885746040778	1	"oxlT"	"oxlT; MFS transporter, OFA family, oxalate/formate antiporter"
"ko:K00820"	0.552771946654746	8	0.19543439596463	0.845052891644529	1	"glmS, GFPT"	"glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]"
"ko:K14086"	0.440400877707508	5	0.196953259980912	0.84386411441147	1	"echA"	"echA; ech hydrogenase subunit A"
"ko:K13694"	0.593623980379366	9	0.197874660126455	0.843143130453019	1	"mepS, spr"	"mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]"
"ko:K16845"	0.598347088147963	9	0.199449029382654	0.841911510911537	1	"suyA"	"suyA; (2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24]"
"ko:K01785"	0.529262071342437	7	0.200042259878716	0.841447530427835	1	"galM, GALM"	"galM, GALM; aldose 1-epimerase [EC:5.1.3.3]"
"ko:K06333"	0.605938586533607	9	0.201979528844536	0.839932727970655	1	"cotJB"	"cotJB; spore coat protein JB"
"ko:K02916"	0.702286605818454	12	0.202732680458777	0.839343978243082	1	"RP-L35, MRPL35, rpmI"	"RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35"
"ko:K03076"	0.785887497764978	15	0.202915279389092	0.839201251491718	1	"secY"	"secY; preprotein translocase subunit SecY"
"ko:K01677"	0.703201084215627	12	0.202996667633165	0.839137636833154	1	"E4.2.1.2AA, fumA"	"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]"
"ko:K03646"	0.610254271236264	9	0.203418090412088	0.838808261287452	1	"tolA"	"tolA; colicin import membrane protein"
"ko:K21010"	0.71457904020499	12	0.206281200609808	0.836571262485005	1	"pelE"	"pelE; polysaccharide biosynthesis protein PelE"
"ko:K22026"	0.553204965362033	7	0.209091823199149	0.834376557773616	1	"K22026"	"K22026; nucleoside kinase [EC:2.7.1.73 2.7.1.213 2.7.1.-]"
"ko:K15894"	1.02763600925545	23	0.214276920333851	0.830331114961449	1	"pseB, wbjB"	"pseB, wbjB; UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]"
"ko:K00441"	1.11515761836048	27	0.214612183716428	0.830069694035982	1	"frhB"	"frhB; coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]"
"ko:K05770"	0.646340379176661	9	0.215446793058887	0.829418990889993	1	"TSPO, BZRP"	"TSPO, BZRP; translocator protein"
"ko:K17722"	0.52785385538684	6	0.215495434076437	0.829381071526022	1	"preT"	"preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]"
"ko:K14087"	0.484065827078497	5	0.216480818986435	0.82861297492348	1	"echB"	"echB; ech hydrogenase subunit B"
"ko:K01560"	0.839602239113692	15	0.216784365968386	0.828376396393695	1	"E3.8.1.2"	"E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]"
"ko:K03273"	0.896319906435336	17	0.217389508739802	0.827904806527812	1	"gmhB"	"gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]"
"ko:K07220"	0.70683166275699	10	0.22351979766361	0.823130976554494	1	"K07220"	"K07220; uncharacterized protein"
"ko:K09817"	1.12142595770021	25	0.224285191540043	0.822535398155147	1	"znuC"	"znuC; zinc transport system ATP-binding protein [EC:7.2.2.20]"
"ko:K19427"	0.995774184282272	19	0.228446265256477	0.819299325706531	1	"epsJ"	"epsJ; glycosyltransferase EpsJ [EC:2.4.-.-]"
"ko:K00366"	0.513142549004053	5	0.229484324344116	0.818492502928445	1	"nirA"	"nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]"
"ko:K02435"	0.562207096393813	6	0.229520085989427	0.818464710907163	1	"gatC, GATC"	"gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]"
"ko:K06878"	0.829444431174608	13	0.230046494365239	0.818055641129273	1	"K06878"	"K06878; tRNA-binding protein"
"ko:K21367"	0.52530320737238	5	0.234922736096662	0.814268702481055	1	"wbnK, wbiQ"	"wbnK, wbiQ; O86/O127-antigen biosynthesis alpha-1,2-fucosyltransferase [EC:2.4.1.308 2.4.1.-]"
"ko:K13328"	0.52633745714787	5	0.235385266657404	0.813909720365877	1	"spnQ"	"spnQ; dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase [EC:4.2.1.164]"
"ko:K12296"	0.577135898688759	6	0.235614744005011	0.813731631470043	1	"comX1_2"	"comX1_2; competence protein ComX"
"ko:K00878"	0.973159051836555	17	0.236025738896944	0.813412697582061	1	"thiM"	"thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]"
"ko:K01932"	0.62455434797598	7	0.236059354998363	0.81338661270388	1	"capB, pgsB"	"capB, pgsB; gamma-polyglutamate synthase [EC:6.3.2.-]"
"ko:K01619"	0.66962567569711	8	0.236748428071025	0.812851962584647	1	"deoC, DERA"	"deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]"
"ko:K06400"	1.03101777374002	18	0.243013219778475	0.807995156478468	1	"spoIVCA"	"spoIVCA; site-specific DNA recombinase"
"ko:K19092"	0.90368596755882	13	0.250637391765432	0.802094469790975	1	"parE1_3_4"	"parE1_3_4; toxin ParE1/3/4"
"ko:K03654"	1.07250200869212	18	0.252791147727464	0.80042960867422	1	"recQ"	"recQ; ATP-dependent DNA helicase RecQ [EC:5.6.2.4]"
"ko:K14623"	1.15859375596707	21	0.252825885067728	0.800402763991334	1	"dinD"	"dinD; DNA-damage-inducible protein D"
"ko:K06931"	0.671411400933711	7	0.253769656326297	0.799673516945154	1	"K06931"	"K06931; uncharacterized protein"
"ko:K03088"	0.766331589769975	9	0.255443863256658	0.798380296190496	1	"rpoE"	"rpoE; RNA polymerase sigma-70 factor, ECF subfamily"
"ko:K01083"	0.634161820644596	6	0.258895479155607	0.795715886411521	1	"E3.1.3.8"	"E3.1.3.8; 3-phytase [EC:3.1.3.8]"
"ko:K04565"	0.582188879098163	5	0.26036278188158	0.794583948923077	1	"SOD1"	"SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]"
"ko:K19172"	1.00974121628563	15	0.260714060976898	0.794313021883249	1	"dndE"	"dndE; DNA sulfur modification protein DndE"
"ko:K00856"	0.740374979203532	8	0.261762084207833	0.793504872460163	1	"ADK, adoK"	"ADK, adoK; adenosine kinase [EC:2.7.1.20]"
"ko:K06872"	0.946630723000985	13	0.262548123900739	0.79289888865284	1	"K06872"	"K06872; uncharacterized protein"
"ko:K07718"	1.01686147486789	15	0.26255250383755	0.792895512365751	1	"yesM"	"yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]"
"ko:K00048"	1.14464165184147	19	0.262598804576023	0.792859821543679	1	"fucO"	"fucO; lactaldehyde reductase [EC:1.1.1.77]"
"ko:K18581"	0.697359827421819	7	0.263577239669293	0.792105698601289	1	"ugl"	"ugl; unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]"
"ko:K01495"	0.652527983166267	6	0.266393433607461	0.789936221802791	1	"GCH1, folE"	"GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]"
"ko:K13327"	0.885256344315917	11	0.266914830670688	0.789534737557599	1	"spnN, oleW"	"spnN, oleW; dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase [EC:1.1.1.384]"
"ko:K07584"	0.845322362361467	10	0.267314402213643	0.789227098759164	1	"ysxB"	"ysxB; uncharacterized protein"
"ko:K22044"	1.11126811621407	17	0.269522107148928	0.787527932382227	1	"ybiO"	"ybiO; moderate conductance mechanosensitive channel"
"ko:K04654"	0.812412100173714	9	0.270804033391238	0.786541757559249	1	"hypD"	"hypD; hydrogenase expression/formation protein HypD"
"ko:K02124"	0.671329674979573	6	0.274069192148071	0.784031448774215	1	"ATPVK, ntpK, atpK"	"ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit K"
"ko:K01834"	1.22767742542632	20	0.274517017769518	0.783687327476549	1	"PGAM, gpmA"	"PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
"ko:K06941"	0.618101165190523	5	0.276423244467567	0.78222300545973	1	"rlmN"	"rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]"
"ko:K01715"	0.783728370668276	8	0.277089822753911	0.781711136255246	1	"crt"	"crt; enoyl-CoA hydratase [EC:4.2.1.17]"
"ko:K07474"	1.45334997649857	27	0.279697333386062	0.779709724359695	1	"xtmA"	"xtmA; phage terminase small subunit"
"ko:K02077"	0.887689751086688	10	0.280712146902186	0.778931191338933	1	"ABC.ZM.S"	"ABC.ZM.S; zinc/manganese transport system substrate-binding protein"
"ko:K01779"	1.0918291598197	15	0.281909076859021	0.778013229380212	1	"racD"	"racD; aspartate racemase [EC:5.1.1.13]"
"ko:K01918"	0.846291439012839	9	0.282097146337613	0.777869021304035	1	"panC"	"panC; pantoate--beta-alanine ligase [EC:6.3.2.1]"
"ko:K00956"	0.799511800111076	8	0.282670107748603	0.777429732639475	1	"cysN"	"cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]"
"ko:K09704"	0.703114608067902	6	0.28704533674389	0.774077606497636	1	"K09704"	"K09704; uncharacterized protein"
"ko:K02010"	0.994817946354615	12	0.287179204561254	0.773975108343067	1	"afuC, fbpC"	"afuC, fbpC; iron(III) transport system ATP-binding protein [EC:7.2.2.7]"
"ko:K07576"	0.70566566148463	6	0.288086799940151	0.773280296621106	1	"K07576"	"K07576; metallo-beta-lactamase family protein"
"ko:K07271"	1.5387731544749	28	0.290800792205925	0.771203679423905	1	"licD"	"licD; lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]"
"ko:K02055"	0.715802221734906	6	0.29222503333351	0.770114572732903	1	"ABC.SP.S"	"ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein"
"ko:K20530"	0.653925416294407	5	0.292444336609829	0.769946913346957	1	"trbE"	"trbE; type IV secretion system protein TrbE [EC:7.4.2.8]"
"ko:K00859"	0.662748856143312	5	0.296390298869335	0.766932033071861	1	"coaE"	"coaE; dephospho-CoA kinase [EC:2.7.1.24]"
"ko:K03417"	0.731174451373259	6	0.298500719803986	0.765321026819275	1	"prpB"	"prpB; methylisocitrate lyase [EC:4.1.3.30]"
"ko:K12999"	1.07751185811411	13	0.298848019565454	0.765056009885189	1	"rgpI"	"rgpI; glucosyltransferase [EC:2.4.1.-]"
"ko:K15531"	0.672921895047988	5	0.300939820175056	0.76346038485073	1	"rexA"	"rexA; oligosaccharide reducing-end xylanase [EC:3.2.1.156]"
"ko:K01653"	0.907109919861711	9	0.302369973287237	0.762370041942447	1	"E2.2.1.6S, ilvH, ilvN"	"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"
"ko:K02745"	0.676209868808973	5	0.302410246742616	0.762339344438874	1	"agaV"	"agaV; N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-]"
"ko:K02796"	0.800698791821496	7	0.302635696889937	0.762167507219534	1	"manZ"	"manZ; mannose PTS system EIID component"
"ko:K03558"	0.745685475057405	6	0.304424820415919	0.760804260611115	1	"cvpA"	"cvpA; membrane protein required for colicin V production"
"ko:K16328"	1.10667306011882	13	0.306935881802541	0.758892176705015	1	"psuK"	"psuK; pseudouridine kinase [EC:2.7.1.83]"
"ko:K11060"	0.75339619439537	6	0.30757270840389	0.75840748964856	1	"entB"	"entB; probable enterotoxin B"
"ko:K01483"	0.81458754492334	7	0.307885152136831	0.75816972424344	1	"allA"	"allA; ureidoglycolate lyase [EC:4.3.2.3]"
"ko:K18979"	1.06711182480555	12	0.308048649653458	0.758045313984817	1	"queG"	"queG; epoxyqueuosine reductase [EC:1.17.99.6]"
"ko:K16881"	0.689287783573315	5	0.308258868026019	0.75788536160642	1	"K16881"	"K16881; mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:2.7.7.13 5.4.2.8]"
"ko:K05801"	0.692482034509924	5	0.309687380472309	0.756798700238903	1	"djlA"	"djlA; DnaJ like chaperone protein"
"ko:K19137"	1.33088414740642	18	0.313692401868253	0.753754672134649	1	"csn2"	"csn2; CRISPR-associated protein Csn2"
"ko:K01733"	0.707085919147876	5	0.316218436229514	0.751836715096844	1	"thrC"	"thrC; threonine synthase [EC:4.2.3.1]"
"ko:K11991"	0.775267616728149	6	0.31650167918126	0.751621750829185	1	"tadA"	"tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]"
"ko:K06926"	1.85296338207492	34	0.317780598346727	0.750651368707954	1	"K06926"	"K06926; uncharacterized protein"
"ko:K01740"	1.02854691677419	10	0.32525509373501	0.744988014641719	1	"metY"	"metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]"
"ko:K07657"	0.727713235646199	5	0.325443252606245	0.744845624713237	1	"phoB"	"phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB"
"ko:K00851"	1.1280286378082	12	0.325633818846086	0.744701421886621	1	"idnK, gntK"	"idnK, gntK; gluconokinase [EC:2.7.1.12]"
"ko:K12287"	1.77255463685439	29	0.329155132727977	0.742038433897449	1	"mshQ"	"mshQ; MSHA biogenesis protein MshQ"
"ko:K07485"	1.77874120458092	29	0.330303949514111	0.741170308975786	1	"K07485"	"K07485; transposase"
"ko:K02798"	0.810026693187151	6	0.33069201272375	0.740877136109666	1	"cmtB"	"cmtB; mannitol PTS system EIIA component [EC:2.7.1.197]"
"ko:K15553"	1.19478809498746	13	0.331374595368555	0.740361551863156	1	"ssuA"	"ssuA; sulfonate transport system substrate-binding protein"
"ko:K01911"	1.05090304522766	10	0.332324722292635	0.739644073998995	1	"menE"	"menE; o-succinylbenzoate---CoA ligase [EC:6.2.1.26]"
"ko:K00700"	0.940792391180585	8	0.332620339746249	0.739420887914255	1	"GBE1, glgB"	"GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]"
"ko:K08651"	1.41639989881525	18	0.333848657774735	0.738493764182689	1	"E3.4.21.66"	"E3.4.21.66; thermitase [EC:3.4.21.66]"
"ko:K00817"	1.15919899822431	12	0.334631926834576	0.73790275792717	1	"hisC"	"hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]"
"ko:K02405"	1.34097521424943	16	0.335243803562358	0.73744118143652	1	"fliA, whiG"	"fliA, whiG; RNA polymerase sigma factor FliA"
"ko:K12567"	0.822630223543455	6	0.335837382445521	0.736993498609363	1	"TTN"	"TTN; titin [EC:2.7.11.1]"
"ko:K16963"	0.751144373874889	5	0.335921976180154	0.736929704473436	1	"yxeO"	"yxeO; putative S-methylcysteine transport system ATP-binding protein"
"ko:K02414"	0.753758096737283	5	0.337090868579085	0.736048400831496	1	"fliK"	"fliK; flagellar hook-length control protein FliK"
"ko:K03628"	1.12693734527637	11	0.339784394229175	0.734018901048115	1	"rho"	"rho; transcription termination factor Rho"
"ko:K01652"	1.18386295059646	12	0.341751796605246	0.732537688355453	1	"E2.2.1.6L, ilvB, ilvG, ilvI"	"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
"ko:K02472"	1.02662374024073	9	0.342207913413577	0.732194430316523	1	"wecC"	"wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]"
"ko:K01144"	0.77231922228876	5	0.345391656273488	0.729799949010921	1	NA	NA
"ko:K01002"	1.03881576235553	9	0.346271920785178	0.729138368788485	1	"mdoB"	"mdoB; phosphoglycerol transferase [EC:2.7.8.20]"
"ko:K03183"	1.24960390884863	13	0.346577766721074	0.728908551394259	1	"ubiE"	"ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]"
"ko:K01114"	1.15519978456038	11	0.348305840298742	0.727610508215054	1	"plc"	"plc; phospholipase C [EC:3.1.4.3]"
"ko:K13670"	0.924082336009062	7	0.349270293146801	0.726886398443345	1	"pimF"	"pimF; putative glycosyltransferase [EC:2.4.-.-]"
"ko:K19224"	0.856562593619471	6	0.349690214520442	0.726571198270884	1	"lytE, cwlF"	"lytE, cwlF; peptidoglycan DL-endopeptidase LytE [EC:3.4.-.-]"
"ko:K19046"	1.16034441701815	11	0.349857005348445	0.726446015059205	1	"casB, cse2"	"casB, cse2; CRISPR system Cascade subunit CasB"
"ko:K02040"	1.27885857606236	13	0.354691551543053	0.72282068086048	1	"pstS"	"pstS; phosphate transport system substrate-binding protein"
"ko:K02438"	1.06460918307696	9	0.354869727692321	0.72268718817864	1	"glgX"	"glgX; glycogen debranching enzyme [EC:3.2.1.196]"
"ko:K06044"	1.06460918307696	9	0.354869727692321	0.72268718817864	1	"treY, glgY"	"treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]"
"ko:K01533"	1.01039954077035	8	0.357230183493244	0.720919491485995	1	"copB"	"copB; P-type Cu2+ transporter [EC:7.2.2.9]"
"ko:K07483"	2.05375207906615	33	0.357512347837976	0.720708283953245	1	"K07483"	"K07483; transposase"
"ko:K14445"	1.23866277433858	12	0.357571143099774	0.720664276814395	1	"SLC13A2_3_5"	"SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5"
