"ogs"	"tax"	"HI_prev"	"LO_prev"	"pval"	"effect"	"Zscore"	"annot"
"ko:K16960"	"f__Oscillospiraceae"	0.0303030303030303	0.214285714285714	0.0265760692192352	-2.47637751069129	-2.2176886419035	"tcyN; L-cystine transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K21701"	"f__Oscillospiraceae"	0.0303030303030303	0.214285714285714	0.0265760692192352	-2.47637751069129	-2.2176886419035	"btr; AraC family transcriptional regulator, transcriptional activator for feuABC-ybbA operon"
"ko:K03816"	"f__Oscillospiraceae"	0.96969696969697	0.785714285714286	0.0265760692192352	0.300085077485205	2.2176886419035	"xpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]"
"ko:K13993"	"f__Oscillospiraceae"	0.96969696969697	0.785714285714286	0.0265760692192352	0.300085077485204	2.2176886419035	"HSP20; HSP20 family protein"
"ko:K21394"	"f__Oscillospiraceae"	0.545454545454545	0.303571428571429	0.0274870839348965	0.824874743703678	2.20453012243098	"yiaM; TRAP-type transport system small permease protein"
"ko:K10119"	"f__Oscillospiraceae"	0.454545454545455	0.696428571428571	0.0274870839348965	-0.604723926401183	-2.20453012243098	"msmG; raffinose/stachyose/melibiose transport system permease protein"
"ko:K04068"	"f__Oscillospiraceae"	0.666666666666667	0.875	0.0278266379898171	-0.387232133618977	-2.1997218160842	"nrdG; anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]"
"ko:K20026"	"f__Oscillospiraceae"	0.333333333333333	0.125	0.0278266379898171	1.34665052429859	2.1997218160842	"hadC; (R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit [EC:4.2.1.157]"
"ko:K07343"	"f__Oscillospiraceae"	0.666666666666667	0.410714285714286	0.0279844759482692	0.685604514691163	2.19750393227875	"tfoX; DNA transformation protein and related proteins"
"ko:K07793"	"f__Oscillospiraceae"	0.666666666666667	0.410714285714286	0.0279844759482692	0.685604514691164	2.19750393227875	"tctA; putative tricarboxylic transport membrane protein"
"ko:K20452"	"f__Oscillospiraceae"	0.666666666666667	0.410714285714286	0.0279844759482692	0.685604514691164	2.19750393227875	"dmdA; dimethylmaleate hydratase large subunit [EC:4.2.1.85]"
"ko:K00873"	"f__Oscillospiraceae"	0.96969696969697	0.803571428571428	0.0282038615638853	0.268066563117124	2.19443904451549	"PK, pyk; pyruvate kinase [EC:2.7.1.40]"
"ko:K01784"	"f__Oscillospiraceae"	0.96969696969697	0.803571428571429	0.0282038615638853	0.268066563117124	2.19443904451549	"galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]"
"ko:K01939"	"f__Oscillospiraceae"	0.96969696969697	0.803571428571428	0.0282038615638853	0.268066563117124	2.19443904451549	"purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]"
"ko:K02013"	"f__Oscillospiraceae"	0.96969696969697	0.803571428571429	0.0282038615638853	0.268066563117124	2.19443904451549	"ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]"
"ko:K02015"	"f__Oscillospiraceae"	0.96969696969697	0.803571428571429	0.0282038615638853	0.268066563117124	2.19443904451549	"ABC.FEV.P; iron complex transport system permease protein"
"ko:K03205"	"f__Oscillospiraceae"	0.96969696969697	0.803571428571428	0.0282038615638853	0.268066563117124	2.19443904451549	"virD4, lvhD4; type IV secretion system protein VirD4 [EC:7.4.2.8]"
"ko:K01816"	"f__Oscillospiraceae"	0.0303030303030303	0.196428571428571	0.0282038615638853	-2.35668244430034	-2.19443904451549	"hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]"
"ko:K02809"	"f__Oscillospiraceae"	0.0303030303030303	0.196428571428571	0.0282038615638853	-2.35668244430034	-2.19443904451549	NA
"ko:K02810"	"f__Oscillospiraceae"	0.0303030303030303	0.196428571428571	0.0282038615638853	-2.35668244430034	-2.19443904451549	"scrA, sacP, sacX, ptsS; sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]"
"ko:K12251"	"f__Oscillospiraceae"	0.0303030303030303	0.196428571428571	0.0282038615638853	-2.35668244430034	-2.19443904451549	"aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]"
"ko:K01118"	"f__Oscillospiraceae"	0.696969696969697	0.446428571428571	0.0282701278695499	0.631259273736355	2.19351732320545	"acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]"
"ko:K06923"	"f__Oscillospiraceae"	0.696969696969697	0.446428571428571	0.0282701278695499	0.631259273736355	2.19351732320545	"K06923; uncharacterized protein"
"ko:K19222"	"f__Oscillospiraceae"	0.696969696969697	0.446428571428571	0.0282701278695499	0.631259273736355	2.19351732320545	"menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]"
"ko:K01524"	"f__Oscillospiraceae"	0.606060606060606	0.357142857142857	0.0284020979006485	0.746730753350005	2.19168723753184	"ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]"
"ko:K07112"	"f__Oscillospiraceae"	0.363636363636364	0.607142857142857	0.030444439598147	-0.723969615061479	-2.16425949371341	"K07112; uncharacterized protein"
"ko:K16927"	"f__Oscillospiraceae"	0.363636363636364	0.607142857142857	0.030444439598147	-0.723969615061479	-2.16425949371341	"cbrT; energy-coupling factor transport system substrate-specific component"
"ko:K00082"	"f__Oscillospiraceae"	0.454545454545455	0.214285714285714	0.0304858990213854	1.0504820354663	2.16371929797297	"ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]"
"ko:K00793"	"f__Oscillospiraceae"	0.454545454545455	0.214285714285714	0.0304858990213854	1.0504820354663	2.16371929797297	"ribE, RIB5; riboflavin synthase [EC:2.5.1.9]"
"ko:K01498"	"f__Oscillospiraceae"	0.454545454545455	0.214285714285714	0.0304858990213854	1.0504820354663	2.16371929797297	"ribD1; diaminohydroxyphosphoribosylaminopyrimidine deaminase [EC:3.5.4.26]"
"ko:K02858"	"f__Oscillospiraceae"	0.454545454545455	0.214285714285714	0.0304858990213854	1.0504820354663	2.16371929797297	"ribB, RIB3; 3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]"
"ko:K14652"	"f__Oscillospiraceae"	0.454545454545455	0.214285714285714	0.0304858990213854	1.0504820354663	2.16371929797297	"ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]"
"ko:K18345"	"f__Oscillospiraceae"	0.454545454545455	0.214285714285714	0.0304858990213854	1.0504820354663	2.16371929797297	"vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]"
"ko:K05988"	"f__Oscillospiraceae"	0.151515151515152	0.375	0.0306879682282422	-1.25318893729418	-2.16109543388448	"dexA; dextranase [EC:3.2.1.11]"
"ko:K16846"	"f__Oscillospiraceae"	0.151515151515152	0.375	0.0306879682282422	-1.25318893729418	-2.16109543388448	"suyB; (2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]"
"ko:K00766"	"f__Oscillospiraceae"	0.272727272727273	0.0892857142857143	0.0334658677648197	1.5097530008274	2.12644928505788	"trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]"
"ko:K01356"	"f__Oscillospiraceae"	0.727272727272727	0.910714285714286	0.0334658677648197	-0.320555140724071	-2.12644928505788	"lexA; repressor LexA [EC:3.4.21.88]"
"ko:K02082"	"f__Oscillospiraceae"	0.272727272727273	0.0892857142857143	0.0334658677648197	1.5097530008274	2.12644928505788	"agaS; D-galactosamine 6-phosphate deaminase/isomerase [EC:3.5.99.-]"
"ko:K03785"	"f__Oscillospiraceae"	0.727272727272727	0.910714285714286	0.0334658677648197	-0.320555140724071	-2.12644928505788	"aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10]"
"ko:K06908"	"f__Oscillospiraceae"	0.272727272727273	0.0892857142857143	0.0334658677648197	1.5097530008274	2.12644928505788	"K06908; uncharacterized protein"
"ko:K07862"	"f__Oscillospiraceae"	0.272727272727273	0.0892857142857143	0.0334658677648197	1.5097530008274	2.12644928505788	"sstT; serine/threonine transporter"
"ko:K13497"	"f__Oscillospiraceae"	0.272727272727273	0.0892857142857143	0.0334658677648197	1.5097530008274	2.12644928505788	"trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]"
"ko:K16874"	"f__Oscillospiraceae"	0.272727272727273	0.0892857142857143	0.0334658677648197	1.5097530008274	2.12644928505788	"hmfF; 2,5-furandicarboxylate decarboxylase 1"
"ko:K16875"	"f__Oscillospiraceae"	0.272727272727273	0.0892857142857143	0.0334658677648197	1.5097530008274	2.12644928505788	"hmfG; 2,5-furandicarboxylate decarboxylase 2"
"ko:K18330"	"f__Oscillospiraceae"	0.272727272727273	0.0892857142857143	0.0334658677648197	1.5097530008274	2.12644928505788	"hndA; NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]"
"ko:K01138"	"f__Oscillospiraceae"	0.0909090909090909	0.285714285714286	0.034499954338126	-1.55114778772891	-2.11417932141492	"K01138; uncharacterized sulfatase [EC:3.1.6.-]"
"ko:K01626"	"f__Oscillospiraceae"	0.0909090909090909	0.285714285714286	0.034499954338126	-1.55114778772891	-2.11417932141492	"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"
"ko:K01739"	"f__Oscillospiraceae"	0.0909090909090909	0.285714285714286	0.034499954338126	-1.55114778772891	-2.11417932141492	"metB; cystathionine gamma-synthase [EC:2.5.1.48]"
"ko:K02518"	"f__Oscillospiraceae"	0.909090909090909	0.714285714285714	0.034499954338126	0.343648648319981	2.11417932141492	"infA; translation initiation factor IF-1"
"ko:K11928"	"f__Oscillospiraceae"	0.909090909090909	0.714285714285714	0.034499954338126	0.343648648319981	2.11417932141492	"putP; sodium/proline symporter"
"ko:K01259"	"f__Oscillospiraceae"	0.212121212121212	0.0535714285714286	0.0349383490319894	1.80489675986657	2.10907221167448	"pip; proline iminopeptidase [EC:3.4.11.5]"
"ko:K01728"	"f__Oscillospiraceae"	0.212121212121212	0.0535714285714286	0.0349383490319894	1.80489675986657	2.10907221167448	"pel; pectate lyase [EC:4.2.2.2]"
"ko:K02387"	"f__Oscillospiraceae"	0.212121212121212	0.0535714285714286	0.0349383490319894	1.80489675986657	2.10907221167448	"flgB; flagellar basal-body rod protein FlgB"
"ko:K03430"	"f__Oscillospiraceae"	0.212121212121212	0.0535714285714286	0.0349383490319894	1.80489675986657	2.10907221167448	"phnW; 2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]"
"ko:K04757"	"f__Oscillospiraceae"	0.212121212121212	0.0535714285714286	0.0349383490319894	1.80489675986657	2.10907221167448	"rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]"
"ko:K08323"	"f__Oscillospiraceae"	0.212121212121212	0.0535714285714286	0.0349383490319894	1.80489675986657	2.10907221167448	"rspA, manD; mannonate dehydratase [EC:4.2.1.8]"
"ko:K12790"	"f__Oscillospiraceae"	0.212121212121212	0.0535714285714286	0.0349383490319894	1.80489675986656	2.10907221167448	"eae; intimin"
"ko:K17837"	"f__Oscillospiraceae"	0.212121212121212	0.0535714285714286	0.0349383490319894	1.80489675986657	2.10907221167448	"bla2, blm, ccrA, blaB; metallo-beta-lactamase class B [EC:3.5.2.6]"
"ko:K01768"	"f__Oscillospiraceae"	0.787878787878788	0.946428571428571	0.0349383490319894	-0.261487636579097	-2.10907221167448	"E4.6.1.1; adenylate cyclase [EC:4.6.1.1]"
"ko:K10823"	"f__Oscillospiraceae"	0.787878787878788	0.946428571428571	0.0349383490319894	-0.261487636579097	-2.10907221167448	"oppF; oligopeptide transport system ATP-binding protein"
"ko:K07646"	"f__Oscillospiraceae"	0.818181818181818	0.589285714285714	0.0350092510688293	0.466703546782534	2.10825138029644	"kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]"
"ko:K00533"	"f__Oscillospiraceae"	0.454545454545455	0.232142857142857	0.0355628234880809	0.939961321221584	2.10189101857886	"E1.12.7.2L; ferredoxin hydrogenase large subunit [EC:1.12.7.2]"
"ko:K00794"	"f__Oscillospiraceae"	0.454545454545455	0.232142857142857	0.0355628234880809	0.939961321221584	2.10189101857886	"ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"
"ko:K01975"	"f__Oscillospiraceae"	0.454545454545455	0.232142857142857	0.0355628234880809	0.939961321221584	2.10189101857886	"thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]"
"ko:K17624"	"f__Oscillospiraceae"	0.454545454545455	0.232142857142857	0.0355628234880809	0.939961321221584	2.10189101857886	"engCP, engBF, endoEF; endo-alpha-N-acetylgalactosaminidase [EC:3.2.1.97]"
"ko:K00015"	"f__Oscillospiraceae"	0.484848484848485	0.25	0.0360232997117941	0.928475238062149	2.09666433583848	"gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]"
"ko:K02019"	"f__Oscillospiraceae"	0.515151515151515	0.75	0.0360232997117941	-0.533265693641869	-2.09666433583848	"modE; molybdate transport system regulatory protein"
"ko:K10440"	"f__Oscillospiraceae"	0.515151515151515	0.75	0.0360232997117941	-0.533265693641869	-2.09666433583848	"rbsC; ribose transport system permease protein"
"ko:K21481"	"f__Oscillospiraceae"	0.484848484848485	0.25	0.0360232997117941	0.928475238062149	2.09666433583848	"mhuD; heme oxygenase (mycobilin-producing) [EC:1.14.99.57]"
"ko:K01647"	"f__Oscillospiraceae"	0.212121212121212	0.446428571428571	0.0388870586093607	-1.03904193011403	-2.06538000863368	"CS, gltA; citrate synthase [EC:2.3.3.1]"
"ko:K04026"	"f__Oscillospiraceae"	0.212121212121212	0.446428571428571	0.0388870586093607	-1.03904193011403	-2.06538000863368	"eutL; ethanolamine utilization protein EutL"
"ko:K07150"	"f__Oscillospiraceae"	0.787878787878788	0.553571428571428	0.0388870586093607	0.501571118731755	2.06538000863368	"K07150; uncharacterized protein"
"ko:K03719"	"f__Oscillospiraceae"	0.363636363636364	0.160714285714286	0.0394576333267648	1.13005107912124	2.05938226520545	"lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein"
"ko:K06148"	"f__Oscillospiraceae"	0.636363636363636	0.839285714285714	0.0394576333267648	-0.393903946705934	-2.05938226520545	"ABCC-BAC; ATP-binding cassette, subfamily C, bacterial"
"ko:K18866"	"f__Oscillospiraceae"	0.515151515151515	0.285714285714286	0.0412325820033381	0.828529784359995	2.04118359190324	"vanXY; zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.17.14]"
"ko:K06919"	"f__Oscillospiraceae"	0.787878787878788	0.571428571428572	0.0421439042807963	0.456567624478966	2.03209633573738	"K06919; putative DNA primase/helicase"
"ko:K01607"	"f__Oscillospiraceae"	0.757575757575758	0.517857142857143	0.0423028462129834	0.540161610265501	2.03052851002599	"pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]"
"ko:K02573"	"f__Oscillospiraceae"	0.757575757575758	0.517857142857143	0.0423028462129834	0.540161610265501	2.03052851002599	"napG; ferredoxin-type protein NapG"
"ko:K00602"	"f__Oscillospiraceae"	0.93939393939394	0.75	0.0426903295827646	0.321007421569015	2.02672709826822	"purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]"
"ko:K01933"	"f__Oscillospiraceae"	0.93939393939394	0.75	0.0426903295827646	0.321007421569015	2.02672709826822	"purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]"
"ko:K11788"	"f__Oscillospiraceae"	0.93939393939394	0.75	0.0426903295827646	0.321007421569015	2.02672709826822	"ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]"
"ko:K05995"	"f__Oscillospiraceae"	0.0606060606060606	0.25	0.0426903295827646	-1.88064769284526	-2.02672709826822	"pepE; dipeptidase E [EC:3.4.13.21]"
"ko:K06971"	"f__Oscillospiraceae"	0.121212121212121	0.321428571428571	0.0428498032886629	-1.3367969777017	-2.02517104969658	"K06971; uncharacterized protein"
"ko:K21470"	"f__Oscillospiraceae"	0.121212121212121	0.321428571428571	0.0428498032886629	-1.3367969777017	-2.02517104969658	"ycbB; L,D-transpeptidase YcbB"
"ko:K02876"	"f__Oscillospiraceae"	0.878787878787879	0.678571428571428	0.0428498032886629	0.368232822226145	2.02517104969658	"RP-L15, MRPL15, rplO; large subunit ribosomal protein L15"
"ko:K02907"	"f__Oscillospiraceae"	0.878787878787879	0.678571428571428	0.0428498032886629	0.368232822226145	2.02517104969658	"RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30"
"ko:K01945"	"f__Oscillospiraceae"	0.93939393939394	0.767857142857143	0.0430022802933855	0.287501618353298	2.02368784233876	"purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]"
"ko:K11175"	"f__Oscillospiraceae"	0.93939393939394	0.767857142857143	0.0430022802933855	0.287501618353298	2.02368784233876	"purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]"
"ko:K01087"	"f__Oscillospiraceae"	0.0606060606060606	0.232142857142857	0.0430022802933855	-1.77799451578291	-2.02368784233876	"otsB; trehalose 6-phosphate phosphatase [EC:3.1.3.12]"
"ko:K01222"	"f__Oscillospiraceae"	0.0606060606060606	0.232142857142857	0.0430022802933855	-1.77799451578291	-2.02368784233876	"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"ko:K01226"	"f__Oscillospiraceae"	0.0606060606060606	0.232142857142857	0.0430022802933855	-1.77799451578291	-2.02368784233876	"treC; trehalose-6-phosphate hydrolase [EC:3.2.1.93]"
"ko:K02052"	"f__Oscillospiraceae"	0.0606060606060606	0.232142857142857	0.0430022802933855	-1.77799451578291	-2.02368784233876	"ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein"
"ko:K04087"	"f__Oscillospiraceae"	0.0606060606060606	0.232142857142857	0.0430022802933855	-1.77799451578291	-2.02368784233876	"hflC; modulator of FtsH protease HflC"
"ko:K05996"	"f__Oscillospiraceae"	0.0606060606060606	0.232142857142857	0.0430022802933855	-1.77799451578291	-2.02368784233876	"cpt; carboxypeptidase T [EC:3.4.17.18]"
"ko:K15270"	"f__Oscillospiraceae"	0.0606060606060606	0.232142857142857	0.0430022802933855	-1.77799451578291	-2.02368784233876	"sam; S-adenosylmethionine uptake transporter"
"ko:K02072"	"f__Oscillospiraceae"	0.606060606060606	0.821428571428571	0.0433445500230793	-0.432520040364401	-2.02037456158995	"metI; D-methionine transport system permease protein"
"ko:K03722"	"f__Oscillospiraceae"	0.393939393939394	0.178571428571429	0.0433445500230793	1.09902774842967	2.02037456158995	"dinG; ATP-dependent DNA helicase DinG [EC:5.6.2.3]"
"ko:K22431"	"f__Oscillospiraceae"	0.575757575757576	0.339285714285714	0.0452412378846507	0.745896069958153	2.00240456526863	"carD; caffeyl-CoA reductase-Etf complex subunit CarD [EC:1.3.1.108]"
"ko:K00382"	"f__Oscillospiraceae"	0.545454545454545	0.321428571428571	0.0460505961287134	0.744970878111464	1.99492925628852	"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]"
"ko:K05343"	"f__Oscillospiraceae"	0.545454545454545	0.321428571428571	0.0460505961287134	0.744970878111464	1.99492925628852	"treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]"
"ko:K01649"	"f__Oscillospiraceae"	0.696969696969697	0.464285714285714	0.0468979574016385	0.575891963336425	1.98722058727017	"leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]"
"ko:K09705"	"f__Oscillospiraceae"	0.303030303030303	0.535714285714286	0.0468979574016385	-0.801843486471539	-1.98722058727017	"K09705; uncharacterized protein"
"ko:K19081"	"f__Oscillospiraceae"	0.303030303030303	0.535714285714286	0.0468979574016385	-0.801843486471538	-1.98722058727017	"braS, bceS; two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]"
"ko:K06310"	"f__Oscillospiraceae"	0.333333333333333	0.571428571428572	0.0474181887823038	-0.759992035746581	-1.98254578110607	"yndD; spore germination protein"
"ko:K00663"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"aacA; aminoglycoside 6'-N-acetyltransferase [EC:2.3.1.82]"
"ko:K00745"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	NA
"ko:K01223"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"ko:K02474"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]"
"ko:K07251"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"thiK; thiamine kinase [EC:2.7.1.89]"
"ko:K16962"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"yxeN; putative S-methylcysteine transport system permease protein"
"ko:K17363"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"urdA; urocanate reductase [EC:1.3.99.33]"
"ko:K19191"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]"
"ko:K20543"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"bcsC; cellulose synthase operon protein C"
"ko:K22491"	"f__Oscillospiraceae"	0.0303030303030303	0.178571428571429	0.0485648886182035	-2.22615088115811	-1.9723918752771	"litR; MerR family transcriptional regulator, light-induced transcriptional regulator"
"ko:K01756"	"f__Oscillospiraceae"	0.96969696969697	0.821428571428572	0.0485648886182035	0.236743251916952	1.9723918752771	"purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]"
"ko:K01914"	"f__Oscillospiraceae"	0.96969696969697	0.821428571428571	0.0485648886182035	0.236743251916952	1.9723918752771	"asnA; aspartate--ammonia ligase [EC:6.3.1.1]"
"ko:K09817"	"f__Oscillospiraceae"	0.96969696969697	0.821428571428571	0.0485648886182035	0.236743251916952	1.9723918752771	"znuC; zinc transport system ATP-binding protein [EC:7.2.2.20]"
"ko:K20453"	"f__Oscillospiraceae"	0.636363636363636	0.410714285714286	0.0496321560671939	0.619505229209262	1.96312065487287	"dmdB; dimethylmaleate hydratase small subunit [EC:4.2.1.85]"
"ko:K03415"	"f__Oscillospiraceae"	0.242424242424242	0.0714285714285714	0.0496865343701272	1.63224347389996	1.96265277167743	"cheV; two-component system, chemotaxis family, chemotaxis protein CheV"
"ko:K03739"	"f__Oscillospiraceae"	0.242424242424242	0.0714285714285715	0.0496865343701272	1.63224347389996	1.96265277167743	"dltB; membrane protein involved in D-alanine export"
"ko:K04781"	"f__Oscillospiraceae"	0.242424242424242	0.0714285714285715	0.0496865343701272	1.63224347389996	1.96265277167743	"mbtI, irp9, ybtS; salicylate synthetase [EC:5.4.4.2 4.2.99.21]"
"ko:K06888"	"f__Oscillospiraceae"	0.242424242424242	0.0714285714285714	0.0496865343701272	1.63224347389996	1.96265277167743	"K06888; uncharacterized protein"
"ko:K06906"	"f__Oscillospiraceae"	0.242424242424242	0.0714285714285715	0.0496865343701272	1.63224347389996	1.96265277167743	"K06906; uncharacterized protein"
"ko:K15634"	"f__Oscillospiraceae"	0.242424242424242	0.0714285714285715	0.0496865343701272	1.63224347389996	1.96265277167743	"gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
"ko:K18013"	"f__Oscillospiraceae"	0.242424242424242	0.0714285714285715	0.0496865343701272	1.63224347389996	1.96265277167743	"kce; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]"
"ko:K14982"	"f__Oscillospiraceae"	0.575757575757576	0.357142857142857	0.0504317370098091	0.673962175716509	1.95628375308252	"ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]"
"ko:K13479"	"f__Oscillospiraceae"	0.424242424242424	0.642857142857143	0.0504317370098091	-0.588266658096773	-1.95628375308252	"ygeT, xdhB; xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]"
"ko:K03741"	"f__Oscillospiraceae"	0.393939393939394	0.196428571428571	0.0511660756012748	0.968496185287445	1.95008427147238	"arsC; arsenate reductase (thioredoxin) [EC:1.20.4.4]"
"ko:K09017"	"f__Oscillospiraceae"	0.393939393939394	0.196428571428571	0.0511660756012748	0.968496185287445	1.95008427147238	"rutR; TetR/AcrR family transcriptional regulator"
"ko:K02071"	"f__Oscillospiraceae"	0.606060606060606	0.803571428571428	0.0511660756012749	-0.401196729164228	-1.95008427147238	"metN; D-methionine transport system ATP-binding protein"
"ko:K02073"	"f__Oscillospiraceae"	0.606060606060606	0.803571428571428	0.0511660756012749	-0.401196729164228	-1.95008427147238	"metQ; D-methionine transport system substrate-binding protein"
"ko:K01520"	"f__Oscillospiraceae"	0.696969696969697	0.875	0.0519767190009312	-0.324029077457251	-1.94332652164457	"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"
"ko:K04518"	"f__Oscillospiraceae"	0.696969696969697	0.875	0.0519767190009312	-0.324029077457251	-1.94332652164457	"pheA2; prephenate dehydratase [EC:4.2.1.51]"
"ko:K13038"	"f__Oscillospiraceae"	0.696969696969697	0.875	0.0519767190009312	-0.324029077457251	-1.94332652164457	"coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]"
"ko:K14170"	"f__Oscillospiraceae"	0.696969696969697	0.875	0.0519767190009312	-0.324029077457251	-1.94332652164457	"pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]"
"ko:K00756"	"f__Oscillospiraceae"	0.303030303030303	0.125	0.0519767190009312	1.21334291734314	1.94332652164457	"pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]"
"ko:K01303"	"f__Oscillospiraceae"	0.303030303030303	0.125	0.0519767190009312	1.21334291734314	1.94332652164457	"APEH; acylaminoacyl-peptidase [EC:3.4.19.1]"
"ko:K01712"	"f__Oscillospiraceae"	0.303030303030303	0.125	0.0519767190009312	1.21334291734314	1.94332652164457	"hutU, UROC1; urocanate hydratase [EC:4.2.1.49]"
"ko:K06904"	"f__Oscillospiraceae"	0.303030303030303	0.125	0.0519767190009312	1.21334291734314	1.94332652164457	"K06904; uncharacterized protein"
"ko:K18702"	"f__Oscillospiraceae"	0.303030303030303	0.125	0.0519767190009312	1.21334291734314	1.94332652164457	"uctC; CoA:oxalate CoA-transferase [EC:2.8.3.19]"
"ko:K21834"	"f__Oscillospiraceae"	0.303030303030303	0.125	0.0519767190009312	1.21334291734314	1.94332652164457	"dgcB; N,N-dimethylglycine/sarcosine dehydrogenase ferredoxin subunit"
"ko:K01193"	"f__Oscillospiraceae"	0.424242424242424	0.214285714285714	0.052833076601682	0.953162948069669	1.93628278043341	"INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]"
